,mean,max_brightness_count,min_brightness_count,total_count,center
600,154.0,0.0,824.0,13440.0,159.0
601,154.0,0.0,824.0,13440.0,159.0
602,154.0,0.0,824.0,13440.0,159.0
603,156.0,0.0,752.0,13860.0,169.0
604,156.0,0.0,752.0,13860.0,169.0
605,156.0,0.0,752.0,13860.0,169.0
606,151.0,0.0,763.0,12610.0,167.0
607,151.0,0.0,763.0,12610.0,167.0
608,151.0,0.0,763.0,12610.0,167.0
609,155.0,0.0,725.0,13386.0,161.0
610,155.0,0.0,725.0,13386.0,161.0
611,155.0,0.0,725.0,13386.0,161.0
612,157.0,0.0,708.0,11730.0,157.0
613,157.0,0.0,708.0,11730.0,157.0
614,157.0,0.0,708.0,11730.0,157.0
615,152.0,0.0,805.0,14065.0,158.0
616,152.0,0.0,805.0,14065.0,158.0
617,152.0,0.0,805.0,14065.0,158.0
618,149.0,0.0,146.0,9282.0,138.0
619,149.0,0.0,146.0,9282.0,138.0
620,149.0,0.0,146.0,9282.0,138.0
621,148.0,0.0,111.0,11266.0,146.0
622,148.0,0.0,111.0,11266.0,146.0
623,148.0,0.0,111.0,11266.0,146.0
624,148.0,0.0,104.0,11016.0,149.0
625,148.0,0.0,104.0,11016.0,149.0
626,148.0,0.0,104.0,11016.0,149.0
627,148.0,0.0,74.0,11154.0,137.0
628,148.0,0.0,74.0,11154.0,137.0
629,148.0,0.0,74.0,11154.0,137.0
630,148.0,0.0,48.0,10200.0,139.0
631,148.0,0.0,48.0,10200.0,139.0
632,148.0,0.0,48.0,10200.0,139.0
633,150.0,0.0,122.0,11988.0,143.0
634,150.0,0.0,122.0,11988.0,143.0
635,150.0,0.0,122.0,11988.0,143.0
636,149.0,0.0,97.0,10934.0,141.0
637,149.0,0.0,97.0,10934.0,141.0
638,149.0,0.0,97.0,10934.0,141.0
639,148.0,0.0,102.0,10686.0,146.0
640,148.0,0.0,102.0,10686.0,146.0
641,148.0,0.0,102.0,10686.0,146.0
642,148.0,0.0,108.0,10286.0,138.0
643,148.0,0.0,108.0,10286.0,138.0
644,148.0,0.0,108.0,10286.0,138.0
645,132.0,0.0,6.0,23058.0,136.0
646,132.0,0.0,6.0,23058.0,136.0
647,132.0,0.0,6.0,23058.0,136.0
648,149.0,0.0,69.0,9867.0,145.0
649,149.0,0.0,69.0,9867.0,145.0
650,149.0,0.0,69.0,9867.0,145.0
651,150.0,0.0,177.0,10500.0,168.0
652,150.0,0.0,177.0,10500.0,168.0
653,150.0,0.0,177.0,10500.0,168.0
654,149.0,0.0,100.0,10010.0,141.0
655,149.0,0.0,100.0,10010.0,141.0
656,149.0,0.0,100.0,10010.0,141.0
657,148.0,0.0,294.0,13912.0,141.0
658,148.0,0.0,294.0,13912.0,141.0
659,148.0,0.0,294.0,13912.0,141.0
660,149.0,0.0,112.0,11076.0,147.0
661,149.0,0.0,112.0,11076.0,147.0
662,149.0,0.0,112.0,11076.0,147.0
663,147.0,0.0,60.0,10488.0,144.0
664,147.0,0.0,60.0,10488.0,144.0
665,147.0,0.0,60.0,10488.0,144.0
666,148.0,0.0,105.0,10488.0,141.0
667,148.0,0.0,105.0,10488.0,141.0
668,148.0,0.0,105.0,10488.0,141.0
669,148.0,0.0,104.0,10920.0,142.0
670,148.0,0.0,104.0,10920.0,142.0
671,148.0,0.0,104.0,10920.0,142.0
672,148.0,0.0,108.0,10823.0,142.0
673,148.0,0.0,108.0,10823.0,142.0
674,148.0,0.0,108.0,10823.0,142.0
675,135.0,0.0,14.0,25152.0,139.0
676,135.0,0.0,14.0,25152.0,139.0
677,135.0,0.0,14.0,25152.0,139.0
678,150.0,0.0,181.0,10998.0,152.0
679,150.0,0.0,181.0,10998.0,152.0
680,150.0,0.0,181.0,10998.0,152.0
681,151.0,0.0,94.0,10001.0,167.0
682,151.0,0.0,94.0,10001.0,167.0
683,151.0,0.0,94.0,10001.0,167.0
684,149.0,0.0,30.0,10960.0,149.0
685,149.0,0.0,30.0,10960.0,149.0
686,149.0,0.0,30.0,10960.0,149.0
687,150.0,0.0,107.0,11088.0,153.0
688,150.0,0.0,107.0,11088.0,153.0
689,150.0,0.0,107.0,11088.0,153.0
690,148.0,0.0,84.0,10395.0,144.0
691,148.0,0.0,84.0,10395.0,144.0
692,148.0,0.0,84.0,10395.0,144.0
693,147.0,0.0,53.0,10011.0,142.0
694,147.0,0.0,53.0,10011.0,142.0
695,147.0,0.0,53.0,10011.0,142.0
696,148.0,0.0,62.0,11398.0,153.0
697,148.0,0.0,62.0,11398.0,153.0
698,148.0,0.0,62.0,11398.0,153.0
699,149.0,0.0,115.0,10857.0,149.0
700,149.0,0.0,115.0,10857.0,149.0
701,149.0,0.0,115.0,10857.0,149.0
702,148.0,0.0,186.0,11952.0,139.0
703,148.0,0.0,186.0,11952.0,139.0
704,148.0,0.0,186.0,11952.0,139.0
705,149.0,0.0,153.0,11745.0,143.0
706,149.0,0.0,153.0,11745.0,143.0
707,149.0,0.0,153.0,11745.0,143.0
708,148.0,0.0,173.0,12420.0,143.0
709,148.0,0.0,173.0,12420.0,143.0
710,148.0,0.0,173.0,12420.0,143.0
711,150.0,0.0,151.0,10150.0,145.0
712,150.0,0.0,151.0,10150.0,145.0
713,150.0,0.0,151.0,10150.0,145.0
714,148.0,0.0,103.0,11297.0,156.0
715,148.0,0.0,103.0,11297.0,156.0
716,148.0,0.0,103.0,11297.0,156.0
717,151.0,0.0,117.0,10575.0,148.0
718,151.0,0.0,117.0,10575.0,148.0
719,151.0,0.0,117.0,10575.0,148.0
720,117.0,0.0,27.0,1696.0,119.0
721,117.0,0.0,27.0,1696.0,119.0
722,117.0,0.0,27.0,1696.0,119.0
723,149.0,0.0,126.0,11152.0,143.0
724,149.0,0.0,126.0,11152.0,143.0
725,149.0,0.0,126.0,11152.0,143.0
726,149.0,0.0,105.0,10842.0,145.0
727,149.0,0.0,105.0,10842.0,145.0
728,149.0,0.0,105.0,10842.0,145.0
729,148.0,0.0,85.0,10275.0,157.0
730,148.0,0.0,85.0,10275.0,157.0
731,148.0,0.0,85.0,10275.0,157.0
732,147.0,0.0,62.0,10640.0,144.0
733,147.0,0.0,62.0,10640.0,144.0
734,147.0,0.0,62.0,10640.0,144.0
735,149.0,0.0,182.0,13286.0,158.0
736,149.0,0.0,182.0,13286.0,158.0
737,149.0,0.0,182.0,13286.0,158.0
738,113.0,0.0,31.0,1728.0,117.0
739,113.0,0.0,31.0,1728.0,117.0
740,113.0,0.0,31.0,1728.0,117.0
741,149.0,0.0,88.0,10944.0,140.0
742,149.0,0.0,88.0,10944.0,140.0
743,149.0,0.0,88.0,10944.0,140.0
744,147.0,0.0,84.0,10212.0,145.0
745,147.0,0.0,84.0,10212.0,145.0
746,147.0,0.0,84.0,10212.0,145.0
747,109.0,0.0,12.0,1716.0,111.0
748,109.0,0.0,12.0,1716.0,111.0
749,109.0,0.0,12.0,1716.0,111.0
750,157.0,0.0,580.0,13860.0,158.0
751,157.0,0.0,580.0,13860.0,158.0
752,157.0,0.0,580.0,13860.0,158.0
753,108.0,0.0,20.0,1749.0,109.0
754,108.0,0.0,20.0,1749.0,109.0
755,108.0,0.0,20.0,1749.0,109.0
756,150.0,0.0,378.0,15648.0,143.0
757,150.0,0.0,378.0,15648.0,143.0
758,150.0,0.0,378.0,15648.0,143.0
759,146.0,0.0,110.0,12936.0,150.0
760,146.0,0.0,110.0,12936.0,150.0
761,146.0,0.0,110.0,12936.0,150.0
762,145.0,0.0,285.0,14484.0,139.0
763,145.0,0.0,285.0,14484.0,139.0
764,145.0,0.0,285.0,14484.0,139.0
765,106.0,0.0,21.0,1696.0,108.0
766,106.0,0.0,21.0,1696.0,108.0
767,106.0,0.0,21.0,1696.0,108.0
768,145.0,0.0,325.0,17066.0,143.0
769,145.0,0.0,325.0,17066.0,143.0
770,145.0,0.0,325.0,17066.0,143.0
771,144.0,0.0,185.0,13640.0,147.0
772,144.0,0.0,185.0,13640.0,147.0
773,144.0,0.0,185.0,13640.0,147.0
774,144.0,0.0,204.0,12900.0,147.0
775,144.0,0.0,204.0,12900.0,147.0
776,144.0,0.0,204.0,12900.0,147.0
777,145.0,0.0,405.0,15370.0,147.0
778,145.0,0.0,405.0,15370.0,147.0
779,145.0,0.0,405.0,15370.0,147.0
780,105.0,0.0,20.0,1632.0,108.0
781,105.0,0.0,20.0,1632.0,108.0
782,105.0,0.0,20.0,1632.0,108.0
783,100.0,0.0,0.0,1560.0,102.0
784,100.0,0.0,0.0,1560.0,102.0
785,100.0,0.0,0.0,1560.0,102.0
786,144.0,0.0,210.0,9086.0,147.0
787,144.0,0.0,210.0,9086.0,147.0
788,144.0,0.0,210.0,9086.0,147.0
789,99.0,0.0,4.0,1612.0,96.0
790,99.0,0.0,4.0,1612.0,96.0
791,99.0,0.0,4.0,1612.0,96.0
792,144.0,0.0,177.0,7848.0,144.0
793,144.0,0.0,177.0,7848.0,144.0
794,144.0,0.0,177.0,7848.0,144.0
795,142.0,0.0,133.0,6666.0,140.0
796,142.0,0.0,133.0,6666.0,140.0
797,142.0,0.0,133.0,6666.0,140.0
798,98.0,0.0,6.0,1530.0,95.0
799,98.0,0.0,6.0,1530.0,95.0
800,98.0,0.0,6.0,1530.0,95.0
801,145.0,0.0,178.0,6222.0,140.0
802,145.0,0.0,178.0,6222.0,140.0
803,145.0,0.0,178.0,6222.0,140.0
804,142.0,0.0,144.0,6161.0,137.0
805,142.0,0.0,144.0,6161.0,137.0
806,142.0,0.0,144.0,6161.0,137.0
807,97.0,0.0,6.0,1728.0,99.0
808,97.0,0.0,6.0,1728.0,99.0
809,97.0,0.0,6.0,1728.0,99.0
810,141.0,0.0,125.0,5605.0,136.0
811,141.0,0.0,125.0,5605.0,136.0
812,141.0,0.0,125.0,5605.0,136.0
813,143.0,0.0,141.0,5415.0,138.0
814,143.0,0.0,141.0,5415.0,138.0
815,143.0,0.0,141.0,5415.0,138.0
816,143.0,0.0,102.0,4272.0,134.0
817,143.0,0.0,102.0,4272.0,134.0
818,143.0,0.0,102.0,4272.0,134.0
819,97.0,0.0,4.0,1632.0,99.0
820,97.0,0.0,4.0,1632.0,99.0
821,97.0,0.0,4.0,1632.0,99.0
822,140.0,0.0,58.0,4539.0,145.0
823,140.0,0.0,58.0,4539.0,145.0
824,140.0,0.0,58.0,4539.0,145.0
825,141.0,0.0,110.0,4785.0,138.0
826,141.0,0.0,110.0,4785.0,138.0
827,141.0,0.0,110.0,4785.0,138.0
828,140.0,0.0,56.0,4212.0,137.0
829,140.0,0.0,56.0,4212.0,137.0
830,140.0,0.0,56.0,4212.0,137.0
831,97.0,0.0,7.0,1870.0,98.0
832,97.0,0.0,7.0,1870.0,98.0
833,97.0,0.0,7.0,1870.0,98.0
834,142.0,0.0,28.0,3402.0,140.0
835,142.0,0.0,28.0,3402.0,140.0
836,142.0,0.0,28.0,3402.0,140.0
837,141.0,0.0,39.0,3450.0,138.0
838,141.0,0.0,39.0,3450.0,138.0
839,141.0,0.0,39.0,3450.0,138.0
840,99.0,0.0,9.0,4002.0,29.0
841,99.0,0.0,9.0,4002.0,29.0
842,99.0,0.0,9.0,4002.0,29.0
843,139.0,0.0,31.0,3139.0,158.0
844,139.0,0.0,31.0,3139.0,158.0
845,139.0,0.0,31.0,3139.0,158.0
846,141.0,0.0,65.0,2812.0,139.0
847,141.0,0.0,65.0,2812.0,139.0
848,141.0,0.0,65.0,2812.0,139.0
849,105.0,0.0,0.0,3024.0,103.0
850,105.0,0.0,0.0,3024.0,103.0
851,105.0,0.0,0.0,3024.0,103.0
852,112.0,0.0,0.0,2964.0,110.0
853,112.0,0.0,0.0,2964.0,110.0
854,112.0,0.0,0.0,2964.0,110.0
855,114.0,0.0,3.0,3936.0,118.0
856,114.0,0.0,3.0,3936.0,118.0
857,114.0,0.0,3.0,3936.0,118.0
858,121.0,0.0,5.0,4717.0,119.0
859,121.0,0.0,5.0,4717.0,119.0
860,121.0,0.0,5.0,4717.0,119.0
861,126.0,0.0,8.0,5225.0,121.0
862,126.0,0.0,8.0,5225.0,121.0
863,126.0,0.0,8.0,5225.0,121.0
864,95.0,0.0,0.0,2052.0,107.0
865,95.0,0.0,0.0,2052.0,107.0
866,95.0,0.0,0.0,2052.0,107.0
867,129.0,0.0,15.0,5238.0,131.0
868,129.0,0.0,15.0,5238.0,131.0
869,129.0,0.0,15.0,5238.0,131.0
870,132.0,0.0,30.0,6120.0,134.0
871,132.0,0.0,30.0,6120.0,134.0
872,132.0,0.0,30.0,6120.0,134.0
873,99.0,0.0,21.0,2747.0,101.0
874,99.0,0.0,21.0,2747.0,101.0
875,99.0,0.0,21.0,2747.0,101.0
876,138.0,0.0,39.0,11371.0,140.0
877,138.0,0.0,39.0,11371.0,140.0
878,138.0,0.0,39.0,11371.0,140.0
879,148.0,0.0,274.0,11988.0,155.0
880,148.0,0.0,274.0,11988.0,155.0
881,148.0,0.0,274.0,11988.0,155.0
882,154.0,0.0,514.0,15288.0,150.0
883,154.0,0.0,514.0,15288.0,150.0
884,154.0,0.0,514.0,15288.0,150.0
885,153.0,0.0,317.0,13992.0,155.0
886,153.0,0.0,317.0,13992.0,155.0
887,153.0,0.0,317.0,13992.0,155.0
888,101.0,0.0,0.0,2368.0,108.0
889,101.0,0.0,0.0,2368.0,108.0
890,101.0,0.0,0.0,2368.0,108.0
891,154.0,0.0,804.0,17898.0,162.0
892,154.0,0.0,804.0,17898.0,162.0
893,154.0,0.0,804.0,17898.0,162.0
894,154.0,0.0,285.0,14014.0,149.0
895,154.0,0.0,285.0,14014.0,149.0
896,154.0,0.0,285.0,14014.0,149.0
897,103.0,0.0,13.0,2898.0,106.0
898,103.0,0.0,13.0,2898.0,106.0
899,103.0,0.0,13.0,2898.0,106.0
900,155.0,0.0,312.0,13416.0,155.0
901,155.0,0.0,312.0,13416.0,155.0
902,155.0,0.0,312.0,13416.0,155.0
903,153.0,0.0,260.0,14536.0,155.0
904,153.0,0.0,260.0,14536.0,155.0
905,153.0,0.0,260.0,14536.0,155.0
906,154.0,0.0,312.0,11480.0,150.0
907,154.0,0.0,312.0,11480.0,150.0
908,154.0,0.0,312.0,11480.0,150.0
909,154.0,0.0,241.0,10062.0,156.0
910,154.0,0.0,241.0,10062.0,156.0
911,154.0,0.0,241.0,10062.0,156.0
912,154.0,0.0,283.0,8496.0,157.0
913,154.0,0.0,283.0,8496.0,157.0
914,154.0,0.0,283.0,8496.0,157.0
915,150.0,0.0,146.0,7383.0,148.0
916,150.0,0.0,146.0,7383.0,148.0
917,150.0,0.0,146.0,7383.0,148.0
918,106.0,0.0,9.0,3212.0,108.0
919,106.0,0.0,9.0,3212.0,108.0
920,106.0,0.0,9.0,3212.0,108.0
921,176.0,0.0,862.0,4032.0,178.0
922,176.0,0.0,862.0,4032.0,178.0
923,176.0,0.0,862.0,4032.0,178.0
924,154.0,0.0,457.0,5490.0,152.0
925,154.0,0.0,457.0,5490.0,152.0
926,154.0,0.0,457.0,5490.0,152.0
927,153.0,0.0,436.0,5940.0,143.0
928,153.0,0.0,436.0,5940.0,143.0
929,153.0,0.0,436.0,5940.0,143.0
930,152.0,0.0,459.0,6240.0,139.0
931,152.0,0.0,459.0,6240.0,139.0
932,152.0,0.0,459.0,6240.0,139.0
933,152.0,0.0,501.0,6760.0,143.0
934,152.0,0.0,501.0,6760.0,143.0
935,152.0,0.0,501.0,6760.0,143.0
936,152.0,0.0,547.0,7260.0,143.0
937,152.0,0.0,547.0,7260.0,143.0
938,152.0,0.0,547.0,7260.0,143.0
939,153.0,0.0,613.0,7918.0,143.0
940,153.0,0.0,613.0,7918.0,143.0
941,153.0,0.0,613.0,7918.0,143.0
942,156.0,0.0,540.0,4251.0,100.0
943,156.0,0.0,540.0,4251.0,100.0
944,156.0,0.0,540.0,4251.0,100.0
945,154.0,0.0,675.0,7597.0,145.0
946,154.0,0.0,675.0,7597.0,145.0
947,154.0,0.0,675.0,7597.0,145.0
948,154.0,0.0,643.0,7739.0,147.0
949,154.0,0.0,643.0,7739.0,147.0
950,154.0,0.0,643.0,7739.0,147.0
951,108.0,0.0,6.0,3619.0,114.0
952,108.0,0.0,6.0,3619.0,114.0
953,108.0,0.0,6.0,3619.0,114.0
954,154.0,0.0,711.0,7957.0,141.0
955,154.0,0.0,711.0,7957.0,141.0
956,154.0,0.0,711.0,7957.0,141.0
957,156.0,0.0,744.0,7920.0,157.0
958,156.0,0.0,744.0,7920.0,157.0
959,156.0,0.0,744.0,7920.0,157.0
960,148.0,0.0,303.0,7168.0,143.0
961,148.0,0.0,303.0,7168.0,143.0
962,148.0,0.0,303.0,7168.0,143.0
963,153.0,0.0,679.0,7848.0,146.0
964,153.0,0.0,679.0,7848.0,146.0
965,153.0,0.0,679.0,7848.0,146.0
966,154.0,0.0,717.0,8140.0,153.0
967,154.0,0.0,717.0,8140.0,153.0
968,154.0,0.0,717.0,8140.0,153.0
969,154.0,0.0,812.0,9360.0,133.0
970,154.0,0.0,812.0,9360.0,133.0
971,154.0,0.0,812.0,9360.0,133.0
972,153.0,0.0,855.0,10836.0,137.0
973,153.0,0.0,855.0,10836.0,137.0
974,153.0,0.0,855.0,10836.0,137.0
975,155.0,0.0,1016.0,12126.0,144.0
976,155.0,0.0,1016.0,12126.0,144.0
977,155.0,0.0,1016.0,12126.0,144.0
978,154.0,0.0,1070.0,13205.0,143.0
979,154.0,0.0,1070.0,13205.0,143.0
980,154.0,0.0,1070.0,13205.0,143.0
981,153.0,0.0,998.0,14105.0,136.0
982,153.0,0.0,998.0,14105.0,136.0
983,153.0,0.0,998.0,14105.0,136.0
984,153.0,0.0,1038.0,13559.0,147.0
985,153.0,0.0,1038.0,13559.0,147.0
986,153.0,0.0,1038.0,13559.0,147.0
987,155.0,0.0,1159.0,14288.0,150.0
988,155.0,0.0,1159.0,14288.0,150.0
989,155.0,0.0,1159.0,14288.0,150.0
990,110.0,0.0,12.0,4209.0,120.0
991,110.0,0.0,12.0,4209.0,120.0
992,110.0,0.0,12.0,4209.0,120.0
993,154.0,0.0,969.0,13195.0,146.0
994,154.0,0.0,969.0,13195.0,146.0
995,154.0,0.0,969.0,13195.0,146.0
996,154.0,0.0,1098.0,14304.0,145.0
997,154.0,0.0,1098.0,14304.0,145.0
998,154.0,0.0,1098.0,14304.0,145.0
999,152.0,0.0,834.0,13432.0,145.0
1000,152.0,0.0,834.0,13432.0,145.0
1001,152.0,0.0,834.0,13432.0,145.0
1002,153.0,0.0,1058.0,13680.0,141.0
1003,153.0,0.0,1058.0,13680.0,141.0
1004,153.0,0.0,1058.0,13680.0,141.0
1005,152.0,0.0,938.0,13230.0,147.0
1006,152.0,0.0,938.0,13230.0,147.0
1007,152.0,0.0,938.0,13230.0,147.0
1008,155.0,0.0,1165.0,13680.0,156.0
1009,155.0,0.0,1165.0,13680.0,156.0
1010,155.0,0.0,1165.0,13680.0,156.0
1011,110.0,0.0,9.0,4505.0,115.0
1012,110.0,0.0,9.0,4505.0,115.0
1013,110.0,0.0,9.0,4505.0,115.0
1014,155.0,0.0,1133.0,13741.0,165.0
1015,155.0,0.0,1133.0,13741.0,165.0
1016,155.0,0.0,1133.0,13741.0,165.0
1017,153.0,0.0,1029.0,14308.0,147.0
1018,153.0,0.0,1029.0,14308.0,147.0
1019,153.0,0.0,1029.0,14308.0,147.0
1020,153.0,0.0,1030.0,13578.0,147.0
1021,153.0,0.0,1030.0,13578.0,147.0
1022,153.0,0.0,1030.0,13578.0,147.0
1023,153.0,0.0,981.0,14006.0,163.0
1024,153.0,0.0,981.0,14006.0,163.0
1025,153.0,0.0,981.0,14006.0,163.0
1026,152.0,0.0,794.0,13104.0,148.0
1027,152.0,0.0,794.0,13104.0,148.0
1028,152.0,0.0,794.0,13104.0,148.0
1029,150.0,0.0,812.0,12615.0,141.0
1030,150.0,0.0,812.0,12615.0,141.0
1031,150.0,0.0,812.0,12615.0,141.0
1032,151.0,0.0,915.0,13050.0,146.0
1033,151.0,0.0,915.0,13050.0,146.0
1034,151.0,0.0,915.0,13050.0,146.0
1035,152.0,0.0,927.0,13708.0,141.0
1036,152.0,0.0,927.0,13708.0,141.0
1037,152.0,0.0,927.0,13708.0,141.0
1038,155.0,0.0,1149.0,15251.0,143.0
1039,155.0,0.0,1149.0,15251.0,143.0
1040,155.0,0.0,1149.0,15251.0,143.0
1041,152.0,0.0,887.0,13857.0,138.0
1042,152.0,0.0,887.0,13857.0,138.0
1043,152.0,0.0,887.0,13857.0,138.0
1044,152.0,0.0,755.0,13616.0,156.0
1045,152.0,0.0,755.0,13616.0,156.0
1046,152.0,0.0,755.0,13616.0,156.0
1047,154.0,0.0,1041.0,14647.0,143.0
1048,154.0,0.0,1041.0,14647.0,143.0
1049,154.0,0.0,1041.0,14647.0,143.0
1050,155.0,0.0,217.0,10270.0,188.0
1051,155.0,0.0,217.0,10270.0,188.0
1052,155.0,0.0,217.0,10270.0,188.0
1053,154.0,0.0,313.0,11160.0,161.0
1054,154.0,0.0,313.0,11160.0,161.0
1055,154.0,0.0,313.0,11160.0,161.0
1056,111.0,0.0,21.0,5148.0,125.0
1057,111.0,0.0,21.0,5148.0,125.0
1058,111.0,0.0,21.0,5148.0,125.0
1059,151.0,0.0,261.0,13728.0,187.0
1060,151.0,0.0,261.0,13728.0,187.0
1061,151.0,0.0,261.0,13728.0,187.0
1062,153.0,0.0,318.0,12480.0,172.0
1063,153.0,0.0,318.0,12480.0,172.0
1064,153.0,0.0,318.0,12480.0,172.0
1065,154.0,0.0,198.0,10560.0,182.0
1066,154.0,0.0,198.0,10560.0,182.0
1067,154.0,0.0,198.0,10560.0,182.0
1068,114.0,0.0,33.0,5320.0,118.0
1069,114.0,0.0,33.0,5320.0,118.0
1070,114.0,0.0,33.0,5320.0,118.0
1071,153.0,0.0,98.0,10988.0,174.0
1072,153.0,0.0,98.0,10988.0,174.0
1073,153.0,0.0,98.0,10988.0,174.0
1074,152.0,0.0,83.0,7470.0,166.0
1075,152.0,0.0,83.0,7470.0,166.0
1076,152.0,0.0,83.0,7470.0,166.0
1077,153.0,0.0,184.0,11223.0,173.0
1078,153.0,0.0,184.0,11223.0,173.0
1079,153.0,0.0,184.0,11223.0,173.0
1080,153.0,0.0,284.0,11152.0,167.0
1081,153.0,0.0,284.0,11152.0,167.0
1082,153.0,0.0,284.0,11152.0,167.0
1083,153.0,0.0,178.0,12445.0,163.0
1084,153.0,0.0,178.0,12445.0,163.0
1085,153.0,0.0,178.0,12445.0,163.0
1086,154.0,0.0,106.0,10324.0,159.0
1087,154.0,0.0,106.0,10324.0,159.0
1088,154.0,0.0,106.0,10324.0,159.0
1089,154.0,0.0,164.0,10742.0,175.0
1090,154.0,0.0,164.0,10742.0,175.0
1091,154.0,0.0,164.0,10742.0,175.0
1092,152.0,0.0,253.0,11430.0,166.0
1093,152.0,0.0,253.0,11430.0,166.0
1094,152.0,0.0,253.0,11430.0,166.0
1095,154.0,0.0,263.0,10260.0,161.0
1096,154.0,0.0,263.0,10260.0,161.0
1097,154.0,0.0,263.0,10260.0,161.0
1098,118.0,0.0,35.0,5952.0,124.0
1099,118.0,0.0,35.0,5952.0,124.0
1100,118.0,0.0,35.0,5952.0,124.0
1101,153.0,0.0,264.0,10416.0,159.0
1102,153.0,0.0,264.0,10416.0,159.0
1103,153.0,0.0,264.0,10416.0,159.0
1104,155.0,0.0,290.0,9842.0,163.0
1105,155.0,0.0,290.0,9842.0,163.0
1106,155.0,0.0,290.0,9842.0,163.0
1107,154.0,0.0,224.0,11178.0,173.0
1108,154.0,0.0,224.0,11178.0,173.0
1109,154.0,0.0,224.0,11178.0,173.0
1110,175.0,297.0,2464.0,14420.0,131.0
1111,175.0,297.0,2464.0,14420.0,131.0
1112,175.0,297.0,2464.0,14420.0,131.0
1113,161.0,62.0,2137.0,11890.0,117.0
1114,161.0,62.0,2137.0,11890.0,117.0
1115,161.0,62.0,2137.0,11890.0,117.0
1116,124.0,0.0,63.0,7739.0,138.0
1117,124.0,0.0,63.0,7739.0,138.0
1118,124.0,0.0,63.0,7739.0,138.0
1119,131.0,0.0,84.0,7992.0,135.0
1120,131.0,0.0,84.0,7992.0,135.0
1121,131.0,0.0,84.0,7992.0,135.0
1122,135.0,0.0,78.0,9009.0,146.0
1123,135.0,0.0,78.0,9009.0,146.0
1124,135.0,0.0,78.0,9009.0,146.0
1125,141.0,0.0,96.0,8568.0,152.0
1126,141.0,0.0,96.0,8568.0,152.0
1127,141.0,0.0,96.0,8568.0,152.0
1128,145.0,0.0,151.0,8968.0,156.0
1129,145.0,0.0,151.0,8968.0,156.0
1130,145.0,0.0,151.0,8968.0,156.0
1131,147.0,0.0,228.0,10160.0,163.0
1132,147.0,0.0,228.0,10160.0,163.0
1133,147.0,0.0,228.0,10160.0,163.0
